testID,key,score
2963474,15194,0
2963474,21464,0
2963474,15542,0
2963474,15002,0
2963474,15314,0
2963474,14609,0
2963474,15198,1
2963474,24021,0
2963474,14972,0
2963474,15284,0
2963474,21898,0
2963474,15543,1
2963474,15179,0
2963474,21973,1
2963474,21342,1
2963474,24005,0
2963474,21949,0
2963474,23933,0
2963474,21984,0
2963474,23947,0
2963474,21303,0
2963474,15433,0
2963474,15396,0
2963474,21266,0
2964326,21929,1
2964326,15474,0
2964326,23934,0
2964326,21327,0
2964326,21946,1
2964326,14976,0
2964326,23939,0
2964326,24035,0
2964326,21963,0
2964326,16644,1
2964326,21299,0
2964326,24010,0
2964326,22141,0
2964326,23944,1
2964326,21982,0
2964326,21373,0
2964326,23946,0
2964326,21344,0
2964326,14542,0
2964326,16642,0
2964326,14866,0
2964326,24051,0
2964326,15570,1
2964326,16709,0
2964326,14721,0
2964326,15437,0
2964326,21601,1
2964326,14636,0
2964326,23978,1
2964326,23989,0
2964326,14494,1
2964326,23994,0
2964326,15251,0
2964326,15380,0
2964326,15194,1
2964326,21464,0
2964326,15542,0
2964326,15002,0
2964326,15314,0
2964326,14609,0
2964326,15198,0
2964326,24021,0
2964326,14972,0
2964326,15284,0
2964326,21898,0
2964326,15543,1
2964326,15179,0
2964326,21973,1
2964326,21342,0
2964326,24005,0
2964326,21949,0
2964326,23933,0
2964326,21984,0
2964326,23947,0
2964326,21303,0
2964326,15433,0
2964326,15396,0
2964326,21266,0
2966559,21921,1
2966559,15474,0
2966559,21295,0
2966559,21935,0
2966559,23930,0
2966559,14976,0
2966559,21313,0
2966559,14811,0
2966559,21963,1
2966559,16644,0
2966559,23940,1
2966559,21931,1
2966559,21975,0
2966559,21298,1
2966559,21330,0
2966559,24069,0
2966559,22143,0
2966559,22016,1
2966559,21332,0
2966559,16642,1
2966559,14866,0
2966559,21471,0
2966559,15570,1
2966559,16709,1
2966559,14721,0
2966559,15437,0
2966559,21601,0
2966559,14636,1
2966559,23978,1
2966559,15591,0
2966559,14494,1
2966559,23994,0
2966559,15251,1
2966559,15380,1
2966559,15194,1
2966559,21464,0
2966559,15542,1
2966559,15002,0
2966559,15314,0
2966559,14609,0
2966559,15198,0
2966559,24037,0
2966559,21265,1
2966559,15284,0
2966559,21898,0
2966559,15543,0
2966559,15179,0
2966559,21964,0
2966559,24008,0
2966559,23925,0
2966559,21911,0
2966559,24047,0
2966559,21984,0
2966559,21318,0
2966559,21976,0
2966559,15433,1
2966559,15396,0
2966559,21297,0
2966616,21921,1
2966616,15474,0
2966616,21295,0
2966616,21935,0
2966616,23930,0
2966616,14976,0
2966616,21313,0
2966616,14811,0
2966616,21963,1
2966616,16644,0
2966616,23940,1
2966616,21931,1
2966616,21975,0
2966616,21298,0
2966616,21330,0
2966616,24069,0
2966616,22143,0
2966616,22016,0
2966616,21332,0
2966616,16642,1
2966616,14866,0
2966616,21471,0
2966616,15570,0
2966616,16709,0
2966616,14721,0
2966616,15437,0
2966616,21601,0
2966616,14636,1
2966616,23978,0
2966616,15591,0
2966616,14494,1
2966616,23994,0
2966616,15251,0
2966616,15380,0
2966616,15194,1
2966616,21464,0
2966616,15542,0
2966616,15002,0
2966616,15314,0
2966616,14609,0
2966616,15198,0
2966616,24037,0
2966616,21265,0
2966616,15284,0
2966616,21898,0
2966616,15543,0
2966616,15179,0
2966616,21964,0
2966616,24008,0
2966616,23925,0
2966616,21911,0
2966616,24047,0
2966616,21984,0
2966616,21318,0
2966616,21976,0
2966616,15433,0
2966616,15396,1
2966616,21297,0
2968150,23936,1
2968150,15474,0
2968150,21926,0
2968150,21965,0
2968150,23970,0
2968150,14976,0
2968150,24055,0
2968150,22140,0
2968150,24039,1
2968150,16644,0
2968150,23921,0
2968150,24007,0
2968150,24009,0
2968150,23937,0
2968150,21338,0
2968150,24049,1
2968150,21952,0
2968150,24041,0
2968150,21273,0
2968150,16642,0
2968150,14866,0
2968150,22000,0
2968150,15570,0
2968150,16709,0
2968150,14721,0
2968150,15437,0
2968150,21601,0
2968150,14636,0
2968150,23978,0
2968150,21320,0
2968150,14494,0
2968150,23994,0
2968150,15251,0
2968150,15380,0
2968150,15194,0
2968150,21464,0
2968150,15542,0
2968150,15002,0
2968150,15314,0
2968150,14609,0
2968150,15198,0
2968150,21970,1
2968150,21900,0
2968150,15284,0
2968150,21898,0
2968150,15543,0
2968150,15179,0
2968150,21973,0
2968150,24004,0
2968150,24085,0
2968150,21972,0
2968150,15568,0
2968150,21984,0
2968150,21698,0
2968150,21976,0
2968150,15433,0
2968150,15396,0
2968150,22011,1
2968336,21921,0
2968336,15474,0
2968336,21295,0
2968336,21935,0
2968336,23930,0
2968336,14976,0
2968336,21313,0
2968336,14811,0
2968336,21963,0
2968336,16644,0
2968336,23940,1
2968336,21931,0
2968336,21975,0
2968336,21298,0
2968336,21330,0
2968336,24069,0
2968336,22143,0
2968336,22016,0
2968336,21332,0
2968336,16642,0
2968336,14866,0
2968336,21471,0
2968336,15570,0
2968336,16709,0
2968336,14721,1
2968336,15437,0
2968336,21601,0
2968336,14636,0
2968336,23978,0
2968336,15591,0
2968336,14494,0
2968336,23994,0
2968336,15251,0
2968336,15380,0
2968336,15194,1
2968336,21464,0
2968336,15542,0
2968336,15002,0
2968336,15314,0
2968336,14609,0
2968336,15198,0
2968336,24037,0
2968336,21265,0
2968336,15284,0
2968336,21898,0
2968336,15543,0
2968336,15179,0
2968336,21964,0
2968336,24008,0
2968336,23925,0
2968336,21911,0
2968336,24047,0
2968336,21984,0
2968336,21318,0
2968336,21976,1
2968336,15433,1
2968336,15396,0
2968336,21297,0
2968437,21929,1
2968437,15474,0
2968437,23934,0
2968437,21327,0
2968437,21946,0
2968437,14976,0
2968437,23939,0
2968437,24035,0
2968437,21963,0
2968437,16644,0
2968437,21299,0
2968437,24010,0
2968437,22141,0
2968437,23944,0
2968437,21982,0
2968437,21373,0
2968437,23946,0
2968437,21344,0
2968437,14542,0
2968437,16642,0
2968437,14866,0
2968437,24051,0
2968437,15570,0
2968437,16709,0
2968437,14721,0
2968437,15437,1
2968437,21601,0
2968437,14636,0
2968437,23978,0
2968437,23989,0
2968437,14494,0
2968437,23994,0
2968437,15251,0
2968437,15380,0
2968437,15194,0
2968437,21464,0
2968437,15542,0
2968437,15002,0
2968437,15314,0
2968437,14609,0
2968437,15198,0
2968437,24021,0
2968437,14972,0
2968437,15284,0
2968437,21898,0
2968437,15543,0
2968437,15179,0
2968437,21973,0
2968437,21342,0
2968437,24005,0
2968437,21949,0
2968437,23933,0
2968437,21984,0
2968437,23947,0
2968437,21303,0
2968437,15433,0
2968437,15396,1
2968437,21266,0
2969170,21921,1
2969170,15474,0
2969170,21295,0
2969170,21935,0
2969170,23930,0
2969170,14976,0
2969170,21313,0
2969170,14811,1
2969170,21963,1
2969170,16644,1
2969170,23940,0
2969170,21931,1
2969170,21975,0
2969170,21298,1
2969170,21330,0
2969170,24069,0
2969170,22143,0
2969170,22016,1
2969170,21332,0
2969170,16642,1
2969170,14866,1
2969170,21471,0
2969170,15570,1
2969170,16709,0
2969170,14721,1
2969170,15437,0
2969170,21601,1
2969170,14636,1
2969170,23978,0
2969170,15591,0
2969170,14494,1
2969170,23994,1
2969170,15251,1
2969170,15380,1
2969170,15194,1
2969170,21464,0
2969170,15542,1
2969170,15002,1
2969170,15314,0
2969170,14609,0
2969170,15198,0
2969170,24037,0
2969170,21265,1
2969170,15284,0
2969170,21898,0
2969170,15543,1
2969170,15179,0
2969170,21964,0
2969170,24008,0
2969170,23925,0
2969170,21911,0
2969170,24047,1
2969170,21984,0
2969170,21318,0
2969170,21976,1
2969170,15433,1
2969170,15396,1
2969170,21297,0
2969436,21921,1
2969436,15474,0
2969436,21295,0
2969436,21935,0
2969436,23930,1
2969436,14976,0
2969436,21313,0
2969436,14811,0
2969436,21963,1
2969436,16644,1
2969436,23940,1
2969436,21931,1
2969436,21975,0
2969436,21298,1
2969436,21330,0
2969436,24069,0
2969436,22143,1
2969436,22016,0
2969436,21332,2
2969436,16642,1
2969436,14866,1
2969436,21471,0
2969436,15570,1
2969436,16709,1
2969436,14721,1
2969436,15437,0
2969436,21601,0
2969436,14636,1
2969436,23978,0
2969436,15591,1
2969436,14494,1
2969436,23994,1
2969436,15251,1
2969436,15380,1
2969436,15194,1
2969436,21464,1
2969436,15542,0
2969436,15002,0
2969436,15314,1
2969436,14609,0
2969436,15198,1
2969436,24037,1
2969436,21265,1
2969436,15284,0
2969436,21898,0
2969436,15543,1
2969436,15179,0
2969436,21964,0
2969436,24008,0
2969436,23925,0
2969436,21911,0
2969436,24047,0
2969436,21984,0
2969436,21318,0
2969436,21976,0
2969436,15433,1
2969436,15396,1
2969436,21297,1
2969953,21929,1
2969953,15474,0
2969953,23934,0
2969953,21327,0
2969953,21946,0
2969953,14976,0
2969953,23939,1
2969953,24035,0
2969953,21963,0
2969953,16644,1
2969953,21299,0
2969953,24010,0
2969953,22141,0
2969953,23944,1
2969953,21982,0
2969953,21373,0
2969953,23946,0
2969953,21344,0
2969953,14542,0
2969953,16642,1
2969953,14866,0
2969953,24051,0
2969953,15570,1
2969953,16709,1
2969953,14721,0
2969953,15437,0
2969953,21601,0
2969953,14636,0
2969953,23978,0
2969953,23989,0
2969953,14494,1
2969953,23994,1
2969953,15251,0
2969953,15380,0
2969953,15194,0
2969953,21464,0
2969953,15542,0
2969953,15002,0
2969953,15314,0
2969953,14609,0
2969953,15198,0
2969953,24021,0
2969953,14972,1
2969953,15284,0
2969953,21898,0
2969953,15543,1
2969953,15179,0
2969953,21973,1
2969953,21342,0
2969953,24005,0
2969953,21949,0
2969953,23933,0
2969953,21984,0
2969953,23947,0
2969953,21303,0
2969953,15433,1
2969953,15396,0
2969953,21266,0
2971195,21929,1
2971195,15474,1
2971195,23934,1
2971195,21327,0
2971195,21946,1
2971195,14976,1
2971195,23939,1
2971195,24035,0
2971195,21963,1
2971195,16644,1
2971195,21299,1
2971195,24010,0
2971195,22141,0
2971195,23944,0
2971195,21982,0
2971195,21373,0
2971195,23946,0
2971195,21344,0
2971195,14542,0
2971195,16642,1
2971195,14866,1
2971195,24051,1
2971195,15570,0
2971195,16709,0
2971195,14721,1
2971195,15437,1
2971195,21601,0
2971195,14636,1
2971195,23978,0
2971195,23989,0
2971195,14494,1
2971195,23994,1
2971195,15251,1
2971195,15380,1
2971195,15194,1
2971195,21464,0
2971195,15542,1
2971195,15002,0
2971195,15314,0
2971195,14609,0
2971195,15198,0
2971195,24021,0
2971195,14972,1
2971195,15284,1
2971195,21898,0
2971195,15543,1
2971195,15179,0
2971195,21973,1
2971195,21342,0
2971195,24005,0
2971195,21949,0
2971195,23933,0
2971195,21984,0
2971195,23947,0
2971195,21303,1
2971195,15433,1
2971195,15396,1
2971195,21266,1
2972476,23936,0
2972476,15474,1
2972476,21926,0
2972476,21965,0
2972476,23970,0
2972476,14976,0
2972476,24055,0
2972476,22140,0
2972476,24039,0
2972476,16644,1
2972476,23921,1
2972476,24007,0
2972476,24009,0
2972476,23937,0
2972476,21338,0
2972476,24049,0
2972476,21952,0
2972476,24041,1
2972476,21273,0
2972476,16642,0
2972476,14866,0
2972476,22000,0
2972476,15570,0
2972476,16709,0
2972476,14721,0
2972476,15437,0
2972476,21601,0
2972476,14636,0
2972476,23978,0
2972476,21320,0
2972476,14494,0
2972476,23994,1
2972476,15251,0
2972476,15380,0
2972476,15194,1
2972476,21464,0
2972476,15542,0
2972476,15002,0
2972476,15314,0
2972476,14609,0
2972476,15198,0
2972476,21970,0
2972476,21900,0
2972476,15284,0
2972476,21898,0
2972476,15543,0
2972476,15179,0
2972476,21973,0
2972476,24004,0
2972476,24085,0
2972476,21972,0
2972476,15568,0
2972476,21984,0
2972476,21698,0
2972476,21976,0
2972476,15433,0
2972476,15396,1
2972476,22011,0
2972947,23936,1
2972947,15474,0
2972947,21926,0
2972947,21965,0
2972947,23970,0
2972947,14976,1
2972947,24055,0
2972947,22140,0
2972947,24039,1
2972947,16644,0
2972947,23921,1
2972947,24007,0
2972947,24009,1
2972947,23937,1
2972947,21338,0
2972947,24049,1
2972947,21952,0
2972947,24041,0
2972947,21273,0
2972947,16642,0
2972947,14866,1
2972947,22000,0
2972947,15570,0
2972947,16709,1
2972947,14721,0
2972947,15437,1
2972947,21601,1
2972947,14636,0
2972947,23978,0
2972947,21320,1
2972947,14494,1
2972947,23994,1
2972947,15251,1
2972947,15380,1
2972947,15194,1
2972947,21464,0
2972947,15542,0
2972947,15002,1
2972947,15314,1
2972947,14609,1
2972947,15198,1
2972947,21970,1
2972947,21900,1
2972947,15284,1
2972947,21898,0
2972947,15543,1
2972947,15179,1
2972947,21973,1
2972947,24004,0
2972947,24085,0
2972947,21972,1
2972947,15568,0
2972947,21984,0
2972947,21698,0
2972947,21976,1
2972947,15433,1
2972947,15396,1
2972947,22011,0
2973208,21921,0
2973208,15474,0
2973208,21295,0
2973208,21935,0
2973208,23930,0
2973208,14976,0
2973208,21313,0
2973208,14811,0
2973208,21963,0
2973208,16644,1
2973208,23940,0
2973208,21931,0
2973208,21975,0
2973208,21298,1
2973208,21330,0
2973208,24069,0
2973208,22143,0
2973208,22016,0
2973208,21332,0
2973208,16642,0
2973208,14866,0
2973208,21471,0
2973208,15570,1
2973208,16709,0
2973208,14721,0
2973208,15437,0
2973208,21601,0
2973208,14636,0
2973208,23978,0
2973208,15591,1
2973208,14494,1
2973208,23994,0
2973208,15251,1
2973208,15380,1
2973208,15194,0
2973208,21464,0
2973208,15542,0
2973208,15002,0
2973208,15314,0
2973208,14609,0
2973208,15198,1
2973208,24037,0
2973208,21265,0
2973208,15284,1
2973208,21898,0
2973208,15543,0
2973208,15179,0
2973208,21964,0
2973208,24008,0
2973208,23925,0
2973208,21911,0
2973208,24047,0
2973208,21984,0
2973208,21318,0
2973208,21976,1
2973208,15433,1
2973208,15396,1
2973208,21297,0
2974091,23936,0
2974091,15474,0
2974091,21926,0
2974091,21965,0
2974091,23970,0
2974091,14976,0
2974091,24055,0
2974091,22140,0
2974091,24039,0
2974091,16644,1
2974091,23921,1
2974091,24007,0
2974091,24009,1
2974091,23937,0
2974091,21338,0
2974091,24049,1
2974091,21952,0
2974091,24041,0
2974091,21273,0
2974091,16642,1
2974091,14866,0
2974091,22000,0
2974091,15570,0
2974091,16709,0
2974091,14721,0
2974091,15437,0
2974091,21601,0
2974091,14636,0
2974091,23978,0
2974091,21320,0
2974091,14494,0
2974091,23994,1
2974091,15251,0
2974091,15380,0
2974091,15194,0
2974091,21464,0
2974091,15542,0
2974091,15002,0
2974091,15314,0
2974091,14609,0
2974091,15198,0
2974091,21970,0
2974091,21900,0
2974091,15284,1
2974091,21898,0
2974091,15543,0
2974091,15179,0
2974091,21973,0
2974091,24004,0
2974091,24085,0
2974091,21972,0
2974091,15568,0
2974091,21984,0
2974091,21698,0
2974091,21976,0
2974091,15433,0
2974091,15396,0
2974091,22011,0
2974322,21921,1
2974322,15474,1
2974322,21295,0
2974322,21935,0
2974322,23930,0
2974322,14976,0
2974322,21313,0
2974322,14811,1
2974322,21963,1
2974322,16644,1
2974322,23940,1
2974322,21931,1
2974322,21975,0
2974322,21298,1
2974322,21330,0
2974322,24069,0
2974322,22143,0
2974322,22016,1
2974322,21332,1
2974322,16642,1
2974322,14866,0
2974322,21471,0
2974322,15570,1
2974322,16709,0
2974322,14721,0
2974322,15437,1
2974322,21601,1
2974322,14636,1
2974322,23978,0
2974322,15591,1
2974322,14494,1
2974322,23994,1
2974322,15251,1
2974322,15380,1
2974322,15194,1
2974322,21464,0
2974322,15542,1
2974322,15002,0
2974322,15314,0
2974322,14609,0
2974322,15198,1
2974322,24037,0
2974322,21265,1
2974322,15284,1
2974322,21898,0
2974322,15543,1
2974322,15179,0
2974322,21964,0
2974322,24008,0
2974322,23925,0
2974322,21911,0
2974322,24047,0
2974322,21984,0
2974322,21318,0
2974322,21976,0
2974322,15433,1
2974322,15396,1
2974322,21297,1
2974651,23936,0
2974651,15474,0
2974651,21926,0
2974651,21965,0
2974651,23970,0
2974651,14976,0
2974651,24055,0
2974651,22140,0
2974651,24039,0
2974651,16644,0
2974651,23921,1
2974651,24007,0
2974651,24009,1
2974651,23937,0
2974651,21338,0
2974651,24049,1
2974651,21952,0
2974651,24041,0
2974651,21273,0
2974651,16642,0
2974651,14866,0
2974651,22000,0
2974651,15570,0
2974651,16709,0
2974651,14721,0
2974651,15437,0
2974651,21601,0
2974651,14636,0
2974651,23978,0
2974651,21320,0
2974651,14494,0
2974651,23994,0
2974651,15251,1
2974651,15380,0
2974651,15194,0
2974651,21464,0
2974651,15542,1
2974651,15002,0
2974651,15314,0
2974651,14609,0
2974651,15198,0
2974651,21970,0
2974651,21900,0
2974651,15284,0
2974651,21898,0
2974651,15543,0
2974651,15179,1
2974651,21973,1
2974651,24004,0
2974651,24085,0
2974651,21972,0
2974651,15568,0
2974651,21984,0
2974651,21698,0
2974651,21976,0
2974651,15433,0
2974651,15396,0
2974651,22011,0
2974769,23936,1
2974769,15474,0
2974769,21926,0
2974769,21965,0
2974769,23970,1
2974769,14976,0
2974769,24055,0
2974769,22140,0
2974769,24039,0
2974769,16644,1
2974769,23921,0
2974769,24007,0
2974769,24009,0
2974769,23937,0
2974769,21338,0
2974769,24049,0
2974769,21952,0
2974769,24041,1
2974769,21273,0
2974769,16642,0
2974769,14866,0
2974769,22000,0
2974769,15570,0
2974769,16709,0
2974769,14721,0
2974769,15437,0
2974769,21601,0
2974769,14636,0
2974769,23978,0
2974769,21320,0
2974769,14494,0
2974769,23994,0
2974769,15251,0
2974769,15380,1
2974769,15194,0
2974769,21464,0
2974769,15542,0
2974769,15002,0
2974769,15314,0
2974769,14609,0
2974769,15198,0
2974769,21970,0
2974769,21900,0
2974769,15284,0
2974769,21898,0
2974769,15543,0
2974769,15179,0
2974769,21973,1
2974769,24004,0
2974769,24085,0
2974769,21972,0
2974769,15568,0
2974769,21984,0
2974769,21698,0
2974769,21976,0
2974769,15433,0
2974769,15396,0
2974769,22011,0
2975712,21921,0
2975712,15474,0
2975712,21295,0
2975712,21935,0
2975712,23930,0
2975712,14976,0
2975712,21313,0
2975712,14811,0
2975712,21963,0
2975712,16644,0
2975712,23940,0
2975712,21931,1
2975712,21975,0
2975712,21298,0
2975712,21330,0
2975712,24069,0
2975712,22143,0
2975712,22016,0
2975712,21332,0
2975712,16642,1
2975712,14866,0
2975712,21471,0
2975712,15570,0
2975712,16709,0
2975712,14721,0
2975712,15437,0
2975712,21601,1
2975712,14636,0
2975712,23978,1
2975712,15591,1
2975712,14494,0
2975712,23994,0
2975712,15251,0
2975712,15380,1
2975712,15194,1
2975712,21464,0
2975712,15542,0
2975712,15002,0
2975712,15314,0
2975712,14609,0
2975712,15198,1
2975712,24037,0
2975712,21265,0
2975712,15284,0
2975712,21898,0
2975712,15543,1
2975712,15179,0
2975712,21964,0
2975712,24008,0
2975712,23925,0
2975712,21911,0
2975712,24047,0
2975712,21984,0
2975712,21318,0
2975712,21976,0
2975712,15433,0
2975712,15396,0
2975712,21297,0
2975846,23936,1
2975846,15474,0
2975846,21926,0
2975846,21965,0
2975846,23970,0
2975846,14976,0
2975846,24055,0
2975846,22140,0
2975846,24039,0
2975846,16644,1
2975846,23921,0
2975846,24007,0
2975846,24009,0
2975846,23937,0
2975846,21338,0
2975846,24049,0
2975846,21952,0
2975846,24041,0
2975846,21273,0
2975846,16642,0
2975846,14866,0
2975846,22000,0
2975846,15570,1
2975846,16709,0
2975846,14721,0
2975846,15437,0
2975846,21601,0
2975846,14636,0
2975846,23978,0
2975846,21320,0
2975846,14494,0
2975846,23994,0
2975846,15251,0
2975846,15380,0
2975846,15194,1
2975846,21464,0
2975846,15542,0
2975846,15002,0
2975846,15314,0
2975846,14609,0
2975846,15198,0
2975846,21970,0
2975846,21900,0
2975846,15284,0
2975846,21898,0
2975846,15543,1
2975846,15179,0
2975846,21973,0
2975846,24004,0
2975846,24085,0
2975846,21972,0
2975846,15568,0
2975846,21984,0
2975846,21698,0
2975846,21976,1
2975846,15433,0
2975846,15396,0
2975846,22011,0
2976243,23936,1
2976243,15474,0
2976243,21926,0
2976243,21965,0
2976243,23970,0
2976243,14976,0
2976243,24055,0
2976243,22140,0
2976243,24039,0
2976243,16644,0
2976243,23921,0
2976243,24007,0
2976243,24009,0
2976243,23937,0
2976243,21338,0
2976243,24049,0
2976243,21952,0
2976243,24041,0
2976243,21273,0
2976243,16642,0
2976243,14866,0
2976243,22000,0
2976243,15570,0
2976243,16709,0
2976243,14721,0
2976243,15437,0
2976243,21601,0
2976243,14636,0
2976243,23978,0
2976243,21320,0
2976243,14494,0
2976243,23994,0
2976243,15251,0
2976243,15380,0
2976243,15194,0
2976243,21464,0
2976243,15542,1
2976243,15002,0
2976243,15314,0
2976243,14609,0
2976243,15198,0
2976243,21970,0
2976243,21900,0
2976243,15284,0
2976243,21898,0
2976243,15543,1
2976243,15179,0
2976243,21973,0
2976243,24004,0
2976243,24085,0
2976243,21972,0
2976243,15568,1
2976243,21984,0
2976243,21698,0
2976243,21976,0
2976243,15433,0
2976243,15396,0
2976243,22011,1
2978407,23936,1
2978407,15474,0
2978407,21926,1
2978407,21965,1
2978407,23970,0
2978407,14976,0
2978407,24055,0
2978407,22140,0
2978407,24039,0
2978407,16644,0
2978407,23921,1
2978407,24007,1
2978407,24009,1
2978407,23937,1
2978407,21338,0
2978407,24049,1
2978407,21952,0
2978407,24041,1
2978407,21273,0
2978407,16642,0
2978407,14866,0
2978407,22000,0
2978407,15570,1
2978407,16709,0
2978407,14721,0
2978407,15437,0
2978407,21601,1
2978407,14636,1
2978407,23978,0
2978407,21320,0
2978407,14494,1
2978407,23994,1
2978407,15251,1
2978407,15380,1
2978407,15194,1
2978407,21464,0
2978407,15542,1
2978407,15002,1
2978407,15314,0
2978407,14609,0
2978407,15198,1
2978407,21970,1
2978407,21900,0
2978407,15284,0
2978407,21898,0
2978407,15543,1
2978407,15179,0
2978407,21973,1
2978407,24004,1
2978407,24085,0
2978407,21972,0
2978407,15568,0
2978407,21984,0
2978407,21698,0
2978407,21976,0
2978407,15433,0
2978407,15396,0
2978407,22011,0
2978926,23936,0
2978926,15474,0
2978926,21926,0
2978926,21965,0
2978926,23970,0
2978926,14976,0
2978926,24055,0
2978926,22140,0
2978926,24039,0
2978926,16644,1
2978926,23921,1
2978926,24007,0
2978926,24009,0
2978926,23937,0
2978926,21338,0
2978926,24049,1
2978926,21952,0
2978926,24041,1
2978926,21273,0
2978926,16642,0
2978926,14866,0
2978926,22000,0
2978926,15570,0
2978926,16709,0
2978926,14721,0
2978926,15437,0
2978926,21601,1
2978926,14636,1
2978926,23978,1
2978926,21320,0
2978926,14494,0
2978926,23994,0
2978926,15251,0
2978926,15380,0
2978926,15194,1
2978926,21464,0
2978926,15542,0
2978926,15002,0
2978926,15314,0
2978926,14609,0
2978926,15198,0
2978926,21970,0
2978926,21900,0
2978926,15284,0
2978926,21898,0
2978926,15543,0
2978926,15179,0
2978926,21973,1
2978926,24004,0
2978926,24085,0
2978926,21972,0
2978926,15568,0
2978926,21984,0
2978926,21698,0
2978926,21976,0
2978926,15433,0
2978926,15396,0
2978926,22011,0
2979185,21921,0
2979185,15474,0
2979185,21295,0
2979185,21935,0
2979185,23930,1
2979185,14976,0
2979185,21313,0
2979185,14811,0
2979185,21963,0
2979185,16644,1
2979185,23940,0
2979185,21931,1
2979185,21975,0
2979185,21298,1
2979185,21330,0
2979185,24069,0
2979185,22143,0
2979185,22016,0
2979185,21332,0
2979185,16642,0
2979185,14866,0
2979185,21471,0
2979185,15570,0
2979185,16709,0
2979185,14721,0
2979185,15437,0
2979185,21601,0
2979185,14636,0
2979185,23978,0
2979185,15591,0
2979185,14494,1
2979185,23994,0
2979185,15251,1
2979185,15380,1
2979185,15194,0
2979185,21464,0
2979185,15542,0
2979185,15002,0
2979185,15314,0
2979185,14609,0
2979185,15198,0
2979185,24037,0
2979185,21265,0
2979185,15284,0
2979185,21898,0
2979185,15543,0
2979185,15179,0
2979185,21964,0
2979185,24008,0
2979185,23925,0
2979185,21911,0
2979185,24047,0
2979185,21984,0
2979185,21318,0
2979185,21976,1
2979185,15433,0
2979185,15396,1
2979185,21297,0
2980605,23936,0
2980605,15474,1
2980605,21926,0
2980605,21965,0
2980605,23970,0
2980605,14976,0
2980605,24055,0
2980605,22140,0
2980605,24039,0
2980605,16644,0
2980605,23921,0
2980605,24007,0
2980605,24009,1
2980605,23937,0
2980605,21338,0
2980605,24049,0
2980605,21952,0
2980605,24041,0
2980605,21273,0
2980605,16642,0
2980605,14866,0
2980605,22000,0
2980605,15570,0
2980605,16709,0
2980605,14721,0
2980605,15437,0
2980605,21601,0
2980605,14636,0
2980605,23978,0
2980605,21320,0
2980605,14494,1
2980605,23994,0
2980605,15251,1
2980605,15380,1
2980605,15194,1
2980605,21464,0
2980605,15542,0
2980605,15002,0
2980605,15314,0
2980605,14609,0
2980605,15198,1
2980605,21970,0
2980605,21900,1
2980605,15284,0
2980605,21898,0
2980605,15543,0
2980605,15179,0
2980605,21973,1
2980605,24004,0
2980605,24085,1
2980605,21972,0
2980605,15568,0
2980605,21984,0
2980605,21698,0
2980605,21976,0
2980605,15433,1
2980605,15396,1
2980605,22011,0
2984891,23936,1
2984891,15474,1
2984891,21926,0
2984891,21965,0
2984891,23970,0
2984891,14976,0
2984891,24055,0
2984891,22140,0
2984891,24039,0
2984891,16644,0
2984891,23921,0
2984891,24007,0
2984891,24009,0
2984891,23937,0
2984891,21338,0
2984891,24049,0
2984891,21952,0
2984891,24041,1
2984891,21273,0
2984891,16642,0
2984891,14866,0
2984891,22000,0
2984891,15570,0
2984891,16709,1
2984891,14721,0
2984891,15437,0
2984891,21601,0
2984891,14636,0
2984891,23978,1
2984891,21320,0
2984891,14494,1
2984891,23994,1
2984891,15251,1
2984891,15380,1
2984891,15194,1
2984891,21464,0
2984891,15542,0
2984891,15002,0
2984891,15314,0
2984891,14609,0
2984891,15198,0
2984891,21970,0
2984891,21900,0
2984891,15284,0
2984891,21898,0
2984891,15543,0
2984891,15179,0
2984891,21973,0
2984891,24004,0
2984891,24085,0
2984891,21972,0
2984891,15568,0
2984891,21984,0
2984891,21698,0
2984891,21976,0
2984891,15433,1
2984891,15396,1
2984891,22011,0
2997699,21921,0
2997699,15474,1
2997699,21295,0
2997699,21935,0
2997699,23930,1
2997699,14976,1
2997699,21313,0
2997699,14811,1
2997699,21963,1
2997699,16644,0
2997699,23940,1
2997699,21931,1
2997699,21975,0
2997699,21298,1
2997699,21330,0
2997699,24069,0
2997699,22143,1
2997699,22016,1
2997699,21332,0
2997699,16642,1
2997699,14866,0
2997699,21471,0
2997699,15570,1
2997699,16709,1
2997699,14721,1
2997699,15437,0
2997699,21601,0
2997699,14636,0
2997699,23978,1
2997699,15591,1
2997699,14494,1
2997699,23994,0
2997699,15251,1
2997699,15380,1
2997699,15194,1
2997699,21464,0
2997699,15542,0
2997699,15002,0
2997699,15314,0
2997699,14609,0
2997699,15198,0
2997699,24037,0
2997699,21265,0
2997699,15284,0
2997699,21898,0
2997699,15543,0
2997699,15179,0
2997699,21964,0
2997699,24008,0
2997699,23925,0
2997699,21911,0
2997699,24047,1
2997699,21984,0
2997699,21318,0
2997699,21976,1
2997699,15433,1
2997699,15396,0
2997699,21297,1
2998073,21929,1
2998073,15474,0
2998073,23934,0
2998073,21327,0
2998073,21946,1
2998073,14976,0
2998073,23939,1
2998073,24035,0
2998073,21963,0
2998073,16644,1
2998073,21299,0
2998073,24010,1
2998073,22141,0
2998073,23944,1
2998073,21982,0
2998073,21373,0
2998073,23946,0
2998073,21344,0
2998073,14542,0
2998073,16642,0
2998073,14866,0
2998073,24051,0
